RadialPosition (mm) 	 AxialPosition (mm) 	 WAxialMean (m/s) 	 WAxialRMS (m/s) 
25.000000 	 10.000000 	 0.080726 	 0.370413 
24.000000 	 10.000000 	 0.094525 	 0.377502 
23.000000 	 10.000000 	 0.104652 	 0.385365 
22.000000 	 10.000000 	 0.060808 	 0.395421 
21.000000 	 10.000000 	 0.176686 	 0.584358 
20.000000 	 10.000000 	 0.984036 	 1.491162 
19.000000 	 10.000000 	 3.243932 	 2.820787 
18.000000 	 10.000000 	 5.874889 	 2.941906 
17.000000 	 10.000000 	 8.032331 	 1.498486 
16.000000 	 10.000000 	 7.918216 	 1.097469 
15.000000 	 10.000000 	 6.902610 	 1.351428 
14.000000 	 10.000000 	 4.809214 	 2.204826 
13.000000 	 10.000000 	 1.852685 	 1.856295 
12.000000 	 10.000000 	 0.332041 	 1.095806 
11.000000 	 10.000000 	 0.249024 	 0.941755 
10.000000 	 10.000000 	 0.228238 	 0.873408 
9.000000 	 10.000000 	 0.173350 	 0.801408 
8.000000 	 10.000000 	 0.169129 	 0.743364 
7.000000 	 10.000000 	 0.147823 	 0.611153 
6.000000 	 10.000000 	 0.092291 	 0.549243 
5.000000 	 10.000000 	 0.098776 	 0.515306 
4.000000 	 10.000000 	 0.108397 	 0.506162 
3.000000 	 10.000000 	 0.097798 	 0.465932 
2.000000 	 10.000000 	 0.026607 	 0.448216 
1.000000 	 10.000000 	 -0.063946 	 0.464593 
0.000000 	 10.000000 	 -0.133457 	 0.444492 
-1.000000 	 10.000000 	 -0.162899 	 0.428775 
-2.000000 	 10.000000 	 -0.106014 	 0.427020 
-3.000000 	 10.000000 	 -0.050457 	 0.462946 
-4.000000 	 10.000000 	 -0.029715 	 0.476932 
-5.000000 	 10.000000 	 0.012069 	 0.513438 
-6.000000 	 10.000000 	 0.017143 	 0.537018 
-7.000000 	 10.000000 	 0.026633 	 0.627121 
-8.000000 	 10.000000 	 0.037743 	 0.695643 
-9.000000 	 10.000000 	 0.042613 	 0.791096 
-10.000000 	 10.000000 	 0.012532 	 0.892034 
-11.000000 	 10.000000 	 -0.017590 	 0.966765 
-12.000000 	 10.000000 	 -1.082188 	 1.537299 
-13.000000 	 10.000000 	 -3.982610 	 2.556731 
-14.000000 	 10.000000 	 -6.456707 	 2.113530 
-15.000000 	 10.000000 	 -7.969173 	 1.039719 
-16.000000 	 10.000000 	 -7.946073 	 1.416663 
-17.000000 	 10.000000 	 -6.152834 	 2.892169 
-18.000000 	 10.000000 	 -2.949995 	 3.014672 
-19.000000 	 10.000000 	 -0.473597 	 1.663914 
-20.000000 	 10.000000 	 0.396605 	 0.677708 
-21.000000 	 10.000000 	 0.460596 	 0.326804 
-22.000000 	 10.000000 	 0.466730 	 0.306468 
-23.000000 	 10.000000 	 0.450538 	 0.293927 
-24.000000 	 10.000000 	 0.416428 	 0.289394 
-25.000000 	 10.000000 	 0.401417 	 0.312851 
