RadialPosition (mm) 	 AxialPosition (mm) 	 UAxialMean (m/s) 	 UAxialRMS (m/s) 	 VRadialMean (m/s) 	 VRadialRMS (m/s) 
-2.000000 	 50.000000 	 5.451768 	 0.728882 	 -0.234783 	 0.547920 
-3.000000 	 50.000000 	 5.696457 	 0.871076 	 -0.268743 	 0.542970 
-4.000000 	 50.000000 	 6.007485 	 1.004250 	 -0.292221 	 0.516948 
-5.000000 	 50.000000 	 6.538766 	 1.084611 	 -0.332788 	 0.475086 
-6.000000 	 50.000000 	 6.920983 	 1.128594 	 -0.427498 	 0.480210 
-7.000000 	 50.000000 	 7.493508 	 1.183876 	 -0.495153 	 0.489324 
-8.000000 	 50.000000 	 8.127557 	 1.059992 	 -0.566976 	 0.487251 
-9.000000 	 50.000000 	 8.536433 	 1.034028 	 -0.657536 	 0.498999 
-10.000000 	 50.000000 	 8.944224 	 0.936496 	 -0.720179 	 0.545984 
-11.000000 	 50.000000 	 9.238103 	 0.965935 	 -0.789724 	 0.575528 
-12.000000 	 50.000000 	 9.525433 	 0.935329 	 -0.878395 	 0.660445 
-13.000000 	 50.000000 	 9.823339 	 0.966747 	 -0.934191 	 0.722570 
-14.000000 	 50.000000 	 10.237941 	 1.038654 	 -1.031848 	 0.844299 
-15.000000 	 50.000000 	 10.763897 	 1.240593 	 -1.128414 	 0.986888 
-16.000000 	 50.000000 	 11.391621 	 1.393187 	 -1.344863 	 1.114339 
-17.000000 	 50.000000 	 12.454147 	 1.709368 	 -1.603340 	 1.334651 
-18.000000 	 50.000000 	 13.280007 	 1.814955 	 -1.859679 	 1.581085 
-19.000000 	 50.000000 	 13.923718 	 1.884322 	 -2.148582 	 1.793750 
-20.000000 	 50.000000 	 14.253592 	 2.038178 	 -2.277595 	 2.131381 
-21.000000 	 50.000000 	 14.284996 	 2.171774 	 -2.543812 	 2.282004 
-22.000000 	 50.000000 	 13.512305 	 2.510044 	 -2.574168 	 2.597886 
-23.000000 	 50.000000 	 12.000709 	 2.947293 	 -1.814790 	 2.914585 
-24.000000 	 50.000000 	 11.009647 	 2.910625 	 -2.000216 	 3.040711 
-25.000000 	 50.000000 	 9.344317 	 2.983434 	 -1.687612 	 2.998128 
-26.000000 	 50.000000 	 7.252697 	 2.774193 	 -0.866733 	 2.796514 
-27.000000 	 50.000000 	 5.735382 	 2.603168 	 -0.421711 	 2.474374 
-28.000000 	 50.000000 	 4.125959 	 2.243919 	 -0.058998 	 2.206230 
-29.000000 	 50.000000 	 3.129172 	 2.002634 	 0.121355 	 1.990019 
-30.000000 	 50.000000 	 2.121909 	 1.567781 	 0.423572 	 1.630827 
-31.000000 	 50.000000 	 1.379330 	 1.192842 	 0.593458 	 1.297177 
-32.000000 	 50.000000 	 0.989881 	 1.022475 	 0.653136 	 1.021672 
-33.000000 	 50.000000 	 0.736264 	 0.880263 	 0.671681 	 0.940216 
-34.000000 	 50.000000 	 0.527463 	 0.680935 	 0.666783 	 0.703427 
-36.000000 	 50.000000 	 0.468626 	 0.517267 	 0.650004 	 0.496341 
-38.000000 	 50.000000 	 0.469711 	 0.461952 	 0.625859 	 0.383834 
-40.000000 	 50.000000 	 0.494207 	 0.392319 	 0.631752 	 0.300135 
-43.000000 	 50.000000 	 0.484679 	 0.355776 	 0.563037 	 0.234720 
-46.000000 	 50.000000 	 0.611180 	 0.338176 	 0.587422 	 0.214013 
