RadialPosition (mm) 	 AxialPosition (mm) 	 UAxialMean (m/s) 	 UAxialRMS (m/s) 	 VRadialMean (m/s) 	 VRadialRMS (m/s) 
25.000000 	 10.000000 	 0.567151 	 0.380884 	 -0.601177 	 0.220706 
24.000000 	 10.000000 	 0.601360 	 0.417619 	 -0.634573 	 0.254406 
23.000000 	 10.000000 	 0.672840 	 0.438804 	 -0.655001 	 0.335881 
22.000000 	 10.000000 	 0.711542 	 0.553695 	 -0.687549 	 0.495327 
21.000000 	 10.000000 	 0.919057 	 0.854154 	 -0.712946 	 0.891413 
20.000000 	 10.000000 	 2.360796 	 1.761504 	 -0.469123 	 1.816215 
19.000000 	 10.000000 	 6.330034 	 3.210888 	 0.567357 	 3.114302 
18.000000 	 10.000000 	 12.827263 	 3.926872 	 1.955012 	 3.571397 
17.000000 	 10.000000 	 17.617583 	 2.261125 	 3.356270 	 2.708813 
16.000000 	 10.000000 	 18.235566 	 1.639628 	 4.452522 	 1.438091 
15.000000 	 10.000000 	 15.816048 	 2.744776 	 3.742828 	 1.772874 
14.000000 	 10.000000 	 10.870202 	 2.988458 	 2.639778 	 2.179674 
13.000000 	 10.000000 	 9.048555 	 1.361946 	 3.094610 	 1.364440 
12.000000 	 10.000000 	 9.225035 	 1.104888 	 2.936748 	 0.769440 
11.000000 	 10.000000 	 8.970465 	 1.205888 	 2.703900 	 0.649643 
10.000000 	 10.000000 	 8.431645 	 1.253728 	 2.131890 	 0.614722 
9.000000 	 10.000000 	 7.574436 	 1.450425 	 1.363975 	 0.589024 
8.000000 	 10.000000 	 5.160571 	 1.619694 	 0.610527 	 0.542582 
7.000000 	 10.000000 	 2.236293 	 1.316597 	 0.333338 	 0.561978 
6.000000 	 10.000000 	 -0.091596 	 1.177668 	 0.224341 	 0.544399 
5.000000 	 10.000000 	 -1.557889 	 1.174787 	 0.159351 	 0.549299 
4.000000 	 10.000000 	 -2.321003 	 1.027848 	 0.153140 	 0.560900 
3.000000 	 10.000000 	 -2.848492 	 0.979617 	 0.207684 	 0.536069 
2.000000 	 10.000000 	 -3.252056 	 0.824536 	 0.178072 	 0.512188 
1.000000 	 10.000000 	 -3.438692 	 0.679659 	 0.128659 	 0.538927 
0.000000 	 10.000000 	 -3.473265 	 0.661529 	 0.086516 	 0.522199 
-1.000000 	 10.000000 	 -3.350792 	 0.699886 	 0.100946 	 0.507615 
-2.000000 	 10.000000 	 -3.151444 	 0.872592 	 0.109686 	 0.594500 
-3.000000 	 10.000000 	 -2.788777 	 1.037201 	 0.042075 	 0.537013 
-4.000000 	 10.000000 	 -2.498376 	 1.022858 	 -0.120367 	 0.557826 
-5.000000 	 10.000000 	 -1.924310 	 1.083074 	 -0.025200 	 0.553989 
-6.000000 	 10.000000 	 -0.646477 	 1.172381 	 -0.097629 	 0.539501 
-7.000000 	 10.000000 	 0.807617 	 1.123147 	 -0.227866 	 0.525874 
-8.000000 	 10.000000 	 2.841095 	 1.391701 	 -0.455389 	 0.529038 
-9.000000 	 10.000000 	 5.567464 	 1.483314 	 -0.849845 	 0.533071 
-10.000000 	 10.000000 	 7.165373 	 1.325741 	 -1.668893 	 0.626226 
-11.000000 	 10.000000 	 7.721479 	 1.269977 	 -2.470500 	 0.640776 
-12.000000 	 10.000000 	 8.007194 	 1.212484 	 -2.875907 	 0.643780 
-13.000000 	 10.000000 	 8.437102 	 1.082422 	 -3.113457 	 0.782417 
-14.000000 	 10.000000 	 8.464462 	 1.801160 	 -2.619084 	 1.714430 
-15.000000 	 10.000000 	 10.651960 	 3.064071 	 -2.744402 	 2.036819 
-16.000000 	 10.000000 	 15.449919 	 2.626746 	 -3.998807 	 1.568212 
-17.000000 	 10.000000 	 17.826142 	 1.557699 	 -5.000719 	 1.315092 
-18.000000 	 10.000000 	 17.842493 	 1.607529 	 -5.084206 	 1.762437 
-19.000000 	 10.000000 	 14.631355 	 3.270245 	 -4.012711 	 3.398014 
-20.000000 	 10.000000 	 8.039289 	 3.465506 	 -1.662795 	 3.626319 
-21.000000 	 10.000000 	 2.892265 	 2.057670 	 0.255152 	 2.127838 
-22.000000 	 10.000000 	 1.083906 	 1.018735 	 0.746093 	 1.003262 
-23.000000 	 10.000000 	 0.805013 	 0.596054 	 0.680846 	 0.538177 
-24.000000 	 10.000000 	 0.795012 	 0.441477 	 0.640503 	 0.347453 
-25.000000 	 10.000000 	 0.775275 	 0.376847 	 0.624975 	 0.250879 
