RadialPosition (mm) 	 AxialPosition (mm) 	 UAxialMean (m/s) 	 UAxialRMS (m/s) 	 VRadialMean (m/s) 	 VRadialRMS (m/s) 
-7.000000 	 50.000000 	 7.195928 	 1.149783 	 -0.455510 	 0.463993 
-8.000000 	 50.000000 	 7.787295 	 1.091498 	 -0.515519 	 0.470271 
-9.000000 	 50.000000 	 8.237559 	 1.071873 	 -0.602457 	 0.476457 
-10.000000 	 50.000000 	 8.609220 	 0.998560 	 -0.662626 	 0.523958 
-11.000000 	 50.000000 	 8.969010 	 0.935919 	 -0.738301 	 0.577628 
-12.000000 	 50.000000 	 9.326027 	 0.945235 	 -0.807861 	 0.654129 
-13.000000 	 50.000000 	 9.624771 	 1.004912 	 -0.847120 	 0.745457 
-14.000000 	 50.000000 	 9.995975 	 1.094649 	 -0.948940 	 0.828761 
-15.000000 	 50.000000 	 10.577824 	 1.201670 	 -1.090063 	 0.942050 
-16.000000 	 50.000000 	 11.745375 	 1.577458 	 -1.297075 	 1.127047 
-17.000000 	 50.000000 	 12.590145 	 1.685469 	 -1.603884 	 1.281933 
-18.000000 	 50.000000 	 12.898509 	 1.826805 	 -2.110218 	 1.475266 
-19.000000 	 50.000000 	 13.886779 	 1.960166 	 -2.188870 	 1.786681 
-20.000000 	 50.000000 	 14.337228 	 1.985560 	 -2.426784 	 2.012513 
-21.000000 	 50.000000 	 14.003311 	 2.239174 	 -2.590820 	 2.265433 
-22.000000 	 50.000000 	 13.262932 	 2.469635 	 -2.568802 	 2.543304 
-23.000000 	 50.000000 	 12.449503 	 2.660147 	 -2.342703 	 2.785013 
-24.000000 	 50.000000 	 10.724991 	 2.973851 	 -2.002498 	 2.944543 
-25.000000 	 50.000000 	 8.907311 	 2.884537 	 -1.385212 	 2.933784 
-26.000000 	 50.000000 	 7.338143 	 2.748093 	 -0.994352 	 2.787371 
-27.000000 	 50.000000 	 5.644649 	 2.578876 	 -0.503155 	 2.450341 
-28.000000 	 50.000000 	 4.136304 	 2.325671 	 -0.225181 	 2.235274 
-29.000000 	 50.000000 	 2.979098 	 1.976169 	 0.182617 	 1.981586 
-30.000000 	 50.000000 	 2.074330 	 1.665825 	 0.326150 	 1.650938 
-31.000000 	 50.000000 	 1.336565 	 1.321710 	 0.517020 	 1.398090 
-32.000000 	 50.000000 	 0.899034 	 1.152830 	 0.722696 	 1.134025 
-33.000000 	 50.000000 	 0.545675 	 0.872799 	 0.673303 	 0.863127 
-34.000000 	 50.000000 	 0.355736 	 0.732790 	 0.689599 	 0.751351 
-36.000000 	 50.000000 	 0.309400 	 0.532829 	 0.608404 	 0.538682 
-38.000000 	 50.000000 	 0.298582 	 0.448177 	 0.613081 	 0.406078 
-40.000000 	 50.000000 	 0.301372 	 0.404329 	 0.593392 	 0.332096 
