RadialPosition (mm) 	 AxialPosition (mm) 	 UAxialMean (m/s) 	 UAxialRMS (m/s) 	 VRadialMean (m/s) 	 VRadialRMS (m/s) 
35.000000 	 30.000000 	 0.461133 	 0.424000 	 -0.575647 	 0.254666 
34.000000 	 30.000000 	 0.421658 	 0.457232 	 -0.551992 	 0.265104 
33.000000 	 30.000000 	 0.445872 	 0.435396 	 -0.558888 	 0.294503 
32.000000 	 30.000000 	 0.437280 	 0.462044 	 -0.593945 	 0.299954 
31.000000 	 30.000000 	 0.439014 	 0.473830 	 -0.544172 	 0.357854 
30.000000 	 30.000000 	 0.425813 	 0.498660 	 -0.573381 	 0.415760 
29.000000 	 30.000000 	 0.463985 	 0.577318 	 -0.607002 	 0.520849 
28.000000 	 30.000000 	 0.537553 	 0.678161 	 -0.594904 	 0.705214 
27.000000 	 30.000000 	 0.712987 	 0.951526 	 -0.593325 	 0.962477 
26.000000 	 30.000000 	 1.437331 	 1.446983 	 -0.373203 	 1.380636 
25.000000 	 30.000000 	 2.774747 	 2.176225 	 0.095769 	 1.974877 
24.000000 	 30.000000 	 4.265270 	 2.524162 	 0.366981 	 2.364625 
23.000000 	 30.000000 	 6.833459 	 3.131496 	 1.249233 	 2.855347 
22.000000 	 30.000000 	 9.588232 	 3.382647 	 2.054674 	 3.199340 
21.000000 	 30.000000 	 12.397923 	 3.381035 	 2.673294 	 3.127876 
20.000000 	 30.000000 	 14.619488 	 2.995045 	 3.063892 	 2.821868 
19.000000 	 30.000000 	 15.847182 	 2.399078 	 3.411883 	 2.214861 
18.000000 	 30.000000 	 15.123725 	 2.529480 	 3.106651 	 1.845445 
17.000000 	 30.000000 	 13.459537 	 2.527099 	 2.572852 	 1.647204 
16.000000 	 30.000000 	 11.526392 	 2.002631 	 2.177304 	 1.443018 
15.000000 	 30.000000 	 10.614948 	 1.515816 	 1.757240 	 1.182870 
14.000000 	 30.000000 	 10.175451 	 1.140198 	 1.213865 	 1.006103 
13.000000 	 30.000000 	 9.898618 	 0.866861 	 0.715634 	 0.795841 
12.000000 	 30.000000 	 9.843197 	 0.795463 	 0.115113 	 0.657626 
11.000000 	 30.000000 	 9.652166 	 0.838702 	 -0.384306 	 0.534474 
10.000000 	 30.000000 	 9.406933 	 0.814615 	 -0.625088 	 0.474758 
