RadialPosition (mm) 	 AxialPosition (mm) 	 UAxialMean (m/s) 	 UAxialRMS (m/s) 	 VRadialMean (m/s) 	 VRadialRMS (m/s) 
35.000000 	 30.000000 	 0.395208 	 0.407553 	 -0.427354 	 0.257700 
34.000000 	 30.000000 	 0.388279 	 0.421624 	 -0.425167 	 0.241947 
33.000000 	 30.000000 	 0.398789 	 0.422968 	 -0.409683 	 0.262478 
32.000000 	 30.000000 	 0.390474 	 0.408031 	 -0.429340 	 0.257634 
31.000000 	 30.000000 	 0.377206 	 0.419653 	 -0.455666 	 0.273236 
30.000000 	 30.000000 	 0.373933 	 0.429829 	 -0.429449 	 0.284127 
29.000000 	 30.000000 	 0.387673 	 0.450462 	 -0.460920 	 0.337696 
28.000000 	 30.000000 	 0.350795 	 0.484190 	 -0.502109 	 0.367237 
27.000000 	 30.000000 	 0.384594 	 0.514110 	 -0.490152 	 0.417127 
26.000000 	 30.000000 	 0.406304 	 0.568055 	 -0.509586 	 0.515167 
25.000000 	 30.000000 	 0.390278 	 0.674422 	 -0.502055 	 0.607378 
24.000000 	 30.000000 	 0.649116 	 0.920332 	 -0.482594 	 0.819356 
23.000000 	 30.000000 	 1.287324 	 1.309981 	 -0.447230 	 1.117302 
22.000000 	 30.000000 	 2.846424 	 2.051504 	 -0.186730 	 1.612240 
21.000000 	 30.000000 	 4.893155 	 2.540187 	 -0.095153 	 1.989543 
20.000000 	 30.000000 	 7.793359 	 2.972699 	 0.238994 	 2.377179 
19.000000 	 30.000000 	 11.275944 	 3.414270 	 0.682741 	 2.650938 
18.000000 	 30.000000 	 15.592683 	 3.396597 	 1.054565 	 2.504027 
17.000000 	 30.000000 	 18.691649 	 2.587588 	 1.357844 	 2.213780 
16.000000 	 30.000000 	 19.224866 	 2.308088 	 1.372927 	 1.900322 
15.000000 	 30.000000 	 17.714906 	 2.651124 	 1.154236 	 1.843059 
14.000000 	 30.000000 	 14.820712 	 2.606382 	 0.975505 	 1.719941 
13.000000 	 30.000000 	 12.649372 	 1.992893 	 0.689680 	 1.492810 
12.000000 	 30.000000 	 11.208652 	 1.413657 	 0.523891 	 1.142067 
11.000000 	 30.000000 	 10.479115 	 0.909182 	 0.227533 	 0.795366 
10.000000 	 30.000000 	 10.487131 	 0.791602 	 -0.336025 	 0.706395 
9.000000 	 30.000000 	 10.541281 	 0.781519 	 -1.064575 	 0.624143 
8.000000 	 30.000000 	 10.591519 	 0.701850 	 -1.487720 	 0.520897 
7.000000 	 30.000000 	 10.492160 	 0.715484 	 -1.605475 	 0.500794 
6.000000 	 30.000000 	 10.161223 	 0.708001 	 -1.596992 	 0.486143 
5.000000 	 30.000000 	 9.727376 	 0.679970 	 -1.543468 	 0.475086 
4.000000 	 30.000000 	 9.027708 	 0.742257 	 -1.440543 	 0.479798 
3.000000 	 30.000000 	 8.425996 	 0.713330 	 -1.316761 	 0.484673 
2.000000 	 30.000000 	 7.856530 	 0.685221 	 -1.196536 	 0.489126 
1.000000 	 30.000000 	 7.299626 	 0.651288 	 -1.028030 	 0.514107 
0.000000 	 30.000000 	 7.030744 	 0.591602 	 -0.853889 	 0.518269 
-1.000000 	 30.000000 	 6.938230 	 0.577807 	 -0.654480 	 0.537055 
-2.000000 	 30.000000 	 6.899050 	 0.626419 	 -0.430186 	 0.529822 
-3.000000 	 30.000000 	 7.225617 	 0.704483 	 -0.244299 	 0.500778 
-4.000000 	 30.000000 	 7.739110 	 0.769080 	 -0.063157 	 0.476615 
-5.000000 	 30.000000 	 8.526825 	 0.776451 	 0.055819 	 0.463825 
-6.000000 	 30.000000 	 9.240776 	 0.746098 	 0.156596 	 0.461509 
-7.000000 	 30.000000 	 9.796809 	 0.725165 	 0.212230 	 0.473847 
-8.000000 	 30.000000 	 10.189050 	 0.689546 	 0.285396 	 0.493764 
-9.000000 	 30.000000 	 10.344886 	 0.681403 	 0.257897 	 0.504651 
-10.000000 	 30.000000 	 10.233827 	 0.754022 	 0.065905 	 0.546670 
-11.000000 	 30.000000 	 9.995272 	 0.829163 	 -0.426742 	 0.643735 
-12.000000 	 30.000000 	 9.890645 	 0.945719 	 -0.970793 	 0.762834 
-13.000000 	 30.000000 	 10.079642 	 1.237893 	 -1.501239 	 0.919327 
-14.000000 	 30.000000 	 11.470776 	 1.899101 	 -1.680885 	 1.244403 
-15.000000 	 30.000000 	 12.893352 	 2.234471 	 -1.905724 	 1.419230 
-16.000000 	 30.000000 	 14.194275 	 2.171676 	 -2.178990 	 1.611596 
-17.000000 	 30.000000 	 14.354510 	 2.051587 	 -2.379730 	 1.846699 
-18.000000 	 30.000000 	 12.601716 	 2.469936 	 -2.074706 	 2.220373 
-19.000000 	 30.000000 	 9.731161 	 2.699039 	 -1.282493 	 2.385333 
-20.000000 	 30.000000 	 7.000089 	 2.530464 	 -0.588798 	 2.170545 
-21.000000 	 30.000000 	 4.602232 	 2.179716 	 -0.290165 	 1.856756 
-22.000000 	 30.000000 	 2.644598 	 1.590383 	 0.136828 	 1.426555 
-23.000000 	 30.000000 	 1.421856 	 1.124409 	 0.374833 	 1.068528 
-24.000000 	 30.000000 	 0.831251 	 0.808988 	 0.437201 	 0.820804 
-25.000000 	 30.000000 	 0.559896 	 0.639193 	 0.447105 	 0.604206 
-26.000000 	 30.000000 	 0.491757 	 0.573539 	 0.424364 	 0.493068 
-27.000000 	 30.000000 	 0.467205 	 0.499958 	 0.426340 	 0.412738 
-28.000000 	 30.000000 	 0.475560 	 0.470881 	 0.398443 	 0.341377 
-29.000000 	 30.000000 	 0.475564 	 0.426355 	 0.377903 	 0.309085 
-30.000000 	 30.000000 	 0.451942 	 0.402306 	 0.372535 	 0.250607 
-31.000000 	 30.000000 	 0.412398 	 0.410224 	 0.346131 	 0.230249 
-32.000000 	 30.000000 	 0.407776 	 0.395669 	 0.348827 	 0.227951 
-33.000000 	 30.000000 	 0.393681 	 0.391509 	 0.328855 	 0.212916 
-34.000000 	 30.000000 	 0.389344 	 0.383468 	 0.325723 	 0.204995 
-35.000000 	 30.000000 	 0.397091 	 0.373402 	 0.308697 	 0.196437 
