RadialPosition (mm) 	 AxialPosition (mm) 	 WAxialMean (m/s) 	 WAxialRMS (m/s) 
46.000000 	 50.000000 	 -0.007067 	 0.592458 
43.000000 	 50.000000 	 0.235066 	 0.857713 
40.000000 	 50.000000 	 0.641751 	 1.458676 
38.000000 	 50.000000 	 1.137784 	 1.854082 
36.000000 	 50.000000 	 1.836579 	 2.281114 
34.000000 	 50.000000 	 2.586369 	 2.747572 
33.000000 	 50.000000 	 2.971991 	 2.817244 
32.000000 	 50.000000 	 3.338640 	 2.732995 
31.000000 	 50.000000 	 3.505896 	 2.674175 
30.000000 	 50.000000 	 3.685533 	 2.588740 
29.000000 	 50.000000 	 3.871910 	 2.379955 
28.000000 	 50.000000 	 3.841617 	 2.180827 
27.000000 	 50.000000 	 3.719468 	 2.046872 
26.000000 	 50.000000 	 3.776881 	 2.026440 
25.000000 	 50.000000 	 3.524872 	 2.044344 
24.000000 	 50.000000 	 2.960538 	 1.921502 
23.000000 	 50.000000 	 2.646125 	 2.004748 
22.000000 	 50.000000 	 2.052920 	 1.975912 
21.000000 	 50.000000 	 1.474689 	 1.913448 
20.000000 	 50.000000 	 1.034873 	 1.879420 
19.000000 	 50.000000 	 0.794320 	 1.863702 
18.000000 	 50.000000 	 0.955019 	 1.798684 
17.000000 	 50.000000 	 1.091052 	 1.764605 
16.000000 	 50.000000 	 0.936969 	 1.733962 
15.000000 	 50.000000 	 1.060565 	 1.584366 
14.000000 	 50.000000 	 1.039645 	 1.553177 
13.000000 	 50.000000 	 1.106768 	 1.495401 
12.000000 	 50.000000 	 1.243316 	 1.436375 
11.000000 	 50.000000 	 1.156672 	 1.381768 
10.000000 	 50.000000 	 1.150681 	 1.324059 
9.000000 	 50.000000 	 1.170426 	 1.351114 
8.000000 	 50.000000 	 1.147514 	 1.369382 
7.000000 	 50.000000 	 0.950407 	 1.367540 
6.000000 	 50.000000 	 0.827415 	 1.349932 
5.000000 	 50.000000 	 0.787134 	 1.275910 
4.000000 	 50.000000 	 0.499643 	 1.304746 
3.000000 	 50.000000 	 0.589500 	 1.505476 
2.000000 	 50.000000 	 0.275677 	 1.326076 
1.000000 	 50.000000 	 0.049192 	 1.278368 
0.000000 	 50.000000 	 -0.157251 	 1.321139 
-1.000000 	 50.000000 	 -0.328574 	 1.333544 
-2.000000 	 50.000000 	 -0.604027 	 1.335180 
-3.000000 	 50.000000 	 -0.743009 	 1.257797 
-4.000000 	 50.000000 	 -0.977835 	 1.317221 
-5.000000 	 50.000000 	 -1.085580 	 1.255709 
-6.000000 	 50.000000 	 -1.134744 	 1.285856 
-7.000000 	 50.000000 	 -1.307920 	 1.291711 
-8.000000 	 50.000000 	 -1.337330 	 1.306831 
-9.000000 	 50.000000 	 -1.342528 	 1.347444 
-10.000000 	 50.000000 	 -1.429809 	 1.419802 
-11.000000 	 50.000000 	 -1.336889 	 1.468924 
-12.000000 	 50.000000 	 -1.253273 	 1.575941 
-13.000000 	 50.000000 	 -1.210995 	 1.622639 
-14.000000 	 50.000000 	 -1.185888 	 1.710908 
-15.000000 	 50.000000 	 -1.002385 	 1.786109 
-16.000000 	 50.000000 	 -0.992192 	 1.909375 
-17.000000 	 50.000000 	 -0.889903 	 2.040347 
-18.000000 	 50.000000 	 -1.104433 	 2.107088 
-19.000000 	 50.000000 	 -1.525666 	 2.220852 
-20.000000 	 50.000000 	 -2.049274 	 2.195774 
-21.000000 	 50.000000 	 -2.736778 	 2.144657 
-22.000000 	 50.000000 	 -3.049542 	 2.142289 
-23.000000 	 50.000000 	 -3.312541 	 2.161158 
-24.000000 	 50.000000 	 -3.446500 	 2.219694 
-25.000000 	 50.000000 	 -3.559499 	 2.359084 
-26.000000 	 50.000000 	 -3.358958 	 2.558285 
-27.000000 	 50.000000 	 -3.305210 	 2.679140 
-28.000000 	 50.000000 	 -2.977548 	 2.864969 
-29.000000 	 50.000000 	 -2.618907 	 2.974487 
-30.000000 	 50.000000 	 -2.368680 	 2.862731 
-31.000000 	 50.000000 	 -2.136511 	 2.816209 
-32.000000 	 50.000000 	 -1.420541 	 2.665684 
-33.000000 	 50.000000 	 -1.157446 	 2.459098 
-34.000000 	 50.000000 	 -0.939711 	 2.238455 
-36.000000 	 50.000000 	 -0.278369 	 1.613741 
-38.000000 	 50.000000 	 -0.020523 	 1.066869 
-40.000000 	 50.000000 	 0.159427 	 0.778740 
-43.000000 	 50.000000 	 0.200685 	 0.577709 
-46.000000 	 50.000000 	 0.138143 	 0.572184 
