RadialPosition (mm) 	 AxialPosition (mm) 	 WAxialMean (m/s) 	 WAxialRMS (m/s) 
35.000000 	 30.000000 	 -0.051308 	 0.478618 
34.000000 	 30.000000 	 0.110425 	 0.467079 
33.000000 	 30.000000 	 0.059485 	 0.454443 
32.000000 	 30.000000 	 -0.017421 	 0.545691 
31.000000 	 30.000000 	 0.036940 	 0.458171 
30.000000 	 30.000000 	 0.081893 	 0.459033 
29.000000 	 30.000000 	 0.060809 	 0.484580 
28.000000 	 30.000000 	 -0.027412 	 0.547107 
27.000000 	 30.000000 	 0.028592 	 0.795200 
26.000000 	 30.000000 	 0.278434 	 1.082351 
25.000000 	 30.000000 	 0.736828 	 1.635250 
24.000000 	 30.000000 	 1.567856 	 2.226748 
23.000000 	 30.000000 	 2.261699 	 2.719401 
22.000000 	 30.000000 	 3.341905 	 3.101837 
21.000000 	 30.000000 	 4.293181 	 3.071125 
20.000000 	 30.000000 	 4.936723 	 2.642174 
19.000000 	 30.000000 	 5.655805 	 2.256895 
18.000000 	 30.000000 	 5.348906 	 2.040853 
17.000000 	 30.000000 	 4.590346 	 2.010894 
16.000000 	 30.000000 	 2.918297 	 2.037291 
15.000000 	 30.000000 	 1.484797 	 1.652482 
14.000000 	 30.000000 	 0.654098 	 1.217185 
13.000000 	 30.000000 	 0.273154 	 0.989360 
12.000000 	 30.000000 	 0.142831 	 0.860827 
11.000000 	 30.000000 	 0.110870 	 0.818205 
10.000000 	 30.000000 	 0.056517 	 0.796066 
9.000000 	 30.000000 	 0.048971 	 0.751684 
8.000000 	 30.000000 	 0.055750 	 0.727908 
7.000000 	 30.000000 	 0.071519 	 0.717632 
6.000000 	 30.000000 	 0.069667 	 0.703760 
5.000000 	 30.000000 	 0.077061 	 0.688959 
4.000000 	 30.000000 	 0.061166 	 0.675074 
3.000000 	 30.000000 	 0.010599 	 0.666438 
2.000000 	 30.000000 	 -0.057674 	 0.641424 
1.000000 	 30.000000 	 -0.150912 	 0.607875 
0.000000 	 30.000000 	 -0.177620 	 0.631865 
-1.000000 	 30.000000 	 -0.204530 	 0.607023 
-2.000000 	 30.000000 	 -0.218983 	 0.622606 
-3.000000 	 30.000000 	 -0.160658 	 0.613607 
-4.000000 	 30.000000 	 -0.134899 	 0.652705 
-5.000000 	 30.000000 	 -0.121119 	 0.667488 
-6.000000 	 30.000000 	 -0.100739 	 0.670605 
-7.000000 	 30.000000 	 -0.055864 	 0.710672 
-8.000000 	 30.000000 	 -0.044924 	 0.706644 
-9.000000 	 30.000000 	 -0.043198 	 0.728228 
-10.000000 	 30.000000 	 -0.027991 	 0.792458 
-11.000000 	 30.000000 	 -0.064407 	 0.850669 
-12.000000 	 30.000000 	 -0.127962 	 0.918596 
-13.000000 	 30.000000 	 -0.350462 	 1.122550 
-14.000000 	 30.000000 	 -1.464236 	 1.777960 
-15.000000 	 30.000000 	 -2.690458 	 2.198520 
-16.000000 	 30.000000 	 -3.951861 	 2.150244 
-17.000000 	 30.000000 	 -4.851003 	 1.933078 
-18.000000 	 30.000000 	 -4.874019 	 2.178191 
-19.000000 	 30.000000 	 -4.260004 	 2.638846 
-20.000000 	 30.000000 	 -3.540965 	 2.891156 
-21.000000 	 30.000000 	 -2.604382 	 2.852690 
-22.000000 	 30.000000 	 -1.751011 	 2.610583 
-23.000000 	 30.000000 	 -1.057226 	 2.146418 
-24.000000 	 30.000000 	 -0.362405 	 1.567854 
-25.000000 	 30.000000 	 0.193947 	 0.809703 
-26.000000 	 30.000000 	 0.312760 	 0.647422 
-27.000000 	 30.000000 	 0.286902 	 0.534678 
-28.000000 	 30.000000 	 0.280097 	 0.512260 
-29.000000 	 30.000000 	 0.228577 	 0.513873 
-30.000000 	 30.000000 	 0.291144 	 0.496322 
-31.000000 	 30.000000 	 0.257915 	 0.493853 
-32.000000 	 30.000000 	 0.236180 	 0.491797 
-33.000000 	 30.000000 	 0.227288 	 0.512315 
-34.000000 	 30.000000 	 0.211292 	 0.479982 
-35.000000 	 30.000000 	 0.162833 	 0.492768 
