RadialPosition (mm) 	 AxialPosition (mm) 	 UAxialMean (m/s) 	 UAxialRMS (m/s) 	 VRadialMean (m/s) 	 VRadialRMS (m/s) 
40.000000 	 50.000000 	 0.292890 	 0.412566 	 -0.613038 	 0.318791 
38.000000 	 50.000000 	 0.252818 	 0.444853 	 -0.601532 	 0.401957 
36.000000 	 50.000000 	 0.323752 	 0.571535 	 -0.609379 	 0.538939 
34.000000 	 50.000000 	 0.425299 	 0.732834 	 -0.586881 	 0.821314 
33.000000 	 50.000000 	 0.685594 	 0.929831 	 -0.536997 	 1.023551 
32.000000 	 50.000000 	 1.038172 	 1.153421 	 -0.446647 	 1.238164 
31.000000 	 50.000000 	 1.409947 	 1.428353 	 -0.346213 	 1.461857 
30.000000 	 50.000000 	 2.437930 	 1.905323 	 0.135314 	 1.910987 
29.000000 	 50.000000 	 3.341871 	 2.251194 	 0.347264 	 2.239028 
28.000000 	 50.000000 	 4.522796 	 2.532436 	 0.588462 	 2.405821 
27.000000 	 50.000000 	 6.021115 	 2.775194 	 0.968765 	 2.695250 
26.000000 	 50.000000 	 7.264644 	 2.978615 	 1.233314 	 2.728688 
25.000000 	 50.000000 	 8.789953 	 3.056919 	 1.508283 	 2.775789 
24.000000 	 50.000000 	 10.473651 	 2.852080 	 1.942778 	 2.688068 
23.000000 	 50.000000 	 12.073521 	 2.643370 	 2.513420 	 2.499667 
22.000000 	 50.000000 	 12.882581 	 2.382194 	 2.492067 	 2.292385 
21.000000 	 50.000000 	 13.077572 	 2.076345 	 2.326829 	 2.072701 
20.000000 	 50.000000 	 13.107711 	 2.079449 	 2.157728 	 1.800555 
19.000000 	 50.000000 	 12.753863 	 1.973919 	 1.772568 	 1.654664 
18.000000 	 50.000000 	 12.079707 	 1.910756 	 1.438232 	 1.433992 
17.000000 	 50.000000 	 11.479012 	 1.809127 	 1.194057 	 1.326543 
16.000000 	 50.000000 	 10.713120 	 1.598487 	 0.838636 	 1.154299 
15.000000 	 50.000000 	 10.048332 	 1.449920 	 0.450341 	 1.030330 
14.000000 	 50.000000 	 8.913410 	 1.220752 	 0.199560 	 0.856993 
13.000000 	 50.000000 	 7.969827 	 1.209766 	 -0.003832 	 0.706455 
12.000000 	 50.000000 	 7.161861 	 1.256054 	 -0.113194 	 0.636052 
11.000000 	 50.000000 	 6.318886 	 1.339435 	 -0.219624 	 0.588202 
10.000000 	 50.000000 	 5.111568 	 1.522256 	 -0.273571 	 0.597322 
9.000000 	 50.000000 	 4.023320 	 1.683310 	 -0.294866 	 0.611354 
8.000000 	 50.000000 	 3.154297 	 1.535405 	 -0.350732 	 0.652154 
7.000000 	 50.000000 	 1.995032 	 1.546407 	 -0.318828 	 0.692837 
6.000000 	 50.000000 	 1.253351 	 1.431491 	 -0.283658 	 0.700312 
5.000000 	 50.000000 	 0.388335 	 1.339675 	 -0.300108 	 0.719596 
4.000000 	 50.000000 	 -0.015796 	 1.316693 	 -0.315783 	 0.706673 
3.000000 	 50.000000 	 -0.338715 	 1.256187 	 -0.241597 	 0.706411 
2.000000 	 50.000000 	 -1.021289 	 0.973071 	 -0.124349 	 0.646152 
1.000000 	 50.000000 	 -1.368500 	 1.003243 	 -0.040006 	 0.654156 
0.000000 	 50.000000 	 -1.347796 	 0.883894 	 -0.036373 	 0.617598 
-1.000000 	 50.000000 	 -1.574105 	 0.920636 	 0.040847 	 0.590105 
-2.000000 	 50.000000 	 -1.357842 	 0.939197 	 0.072378 	 0.637897 
-3.000000 	 50.000000 	 -1.549383 	 1.125714 	 0.044466 	 0.657353 
-4.000000 	 50.000000 	 -0.653885 	 1.263413 	 0.138466 	 0.660276 
-5.000000 	 50.000000 	 -0.349528 	 1.415055 	 0.134831 	 0.701488 
-6.000000 	 50.000000 	 0.295734 	 1.598978 	 0.175792 	 0.626119 
-7.000000 	 50.000000 	 1.192707 	 1.701869 	 0.150879 	 0.663646 
-8.000000 	 50.000000 	 2.241549 	 1.739868 	 0.120611 	 0.582795 
-9.000000 	 50.000000 	 3.309947 	 1.758394 	 0.020535 	 0.616647 
-10.000000 	 50.000000 	 4.711699 	 1.618313 	 -0.049011 	 0.617855 
-11.000000 	 50.000000 	 5.960648 	 1.568992 	 -0.178059 	 0.670300 
-12.000000 	 50.000000 	 7.317081 	 1.382001 	 -0.358395 	 0.717252 
-13.000000 	 50.000000 	 8.717711 	 1.468173 	 -0.548470 	 0.847185 
-14.000000 	 50.000000 	 9.733502 	 1.528523 	 -0.803298 	 0.984006 
-15.000000 	 50.000000 	 10.642404 	 1.636073 	 -1.176771 	 1.146022 
-16.000000 	 50.000000 	 11.636082 	 1.869131 	 -1.562739 	 1.309926 
-17.000000 	 50.000000 	 13.165623 	 2.021971 	 -1.597379 	 1.606993 
-18.000000 	 50.000000 	 13.973987 	 2.147902 	 -1.876541 	 1.850652 
-19.000000 	 50.000000 	 14.127796 	 2.175774 	 -2.122069 	 2.049423 
-20.000000 	 50.000000 	 13.808867 	 2.376891 	 -2.267765 	 2.368402 
-21.000000 	 50.000000 	 12.807328 	 2.716847 	 -2.099012 	 2.655332 
-22.000000 	 50.000000 	 11.897908 	 2.939421 	 -2.039773 	 2.797592 
-23.000000 	 50.000000 	 9.649691 	 2.994391 	 -1.430820 	 2.854888 
-24.000000 	 50.000000 	 8.167480 	 2.849102 	 -1.005233 	 2.712549 
-25.000000 	 50.000000 	 6.431304 	 2.689724 	 -0.703995 	 2.574443 
-26.000000 	 50.000000 	 4.796062 	 2.438792 	 -0.231697 	 2.282312 
-27.000000 	 50.000000 	 3.530840 	 2.126166 	 0.075623 	 1.988852 
-28.000000 	 50.000000 	 2.296053 	 1.695434 	 0.276249 	 1.709704 
-29.000000 	 50.000000 	 1.307829 	 1.366471 	 0.563880 	 1.367326 
-30.000000 	 50.000000 	 0.936404 	 1.193996 	 0.490077 	 1.067315 
-31.000000 	 50.000000 	 0.469381 	 0.833353 	 0.646191 	 0.837555 
-32.000000 	 50.000000 	 0.299626 	 0.664964 	 0.713958 	 0.679842 
-33.000000 	 50.000000 	 0.184991 	 0.572915 	 0.623357 	 0.542754 
-34.000000 	 50.000000 	 0.228881 	 0.493391 	 0.592014 	 0.438607 
-36.000000 	 50.000000 	 0.219397 	 0.409555 	 0.566208 	 0.335641 
-38.000000 	 50.000000 	 0.266822 	 0.368731 	 0.521884 	 0.273358 
-40.000000 	 50.000000 	 0.310468 	 0.358098 	 0.539242 	 0.278319 
