RadialPosition (mm) 	 AxialPosition (mm) 	 WAxialMean (m/s) 	 WAxialRMS (m/s) 
40.000000 	 50.000000 	 0.268570 	 0.532244 
38.000000 	 50.000000 	 0.233137 	 0.519505 
36.000000 	 50.000000 	 0.271465 	 0.536453 
34.000000 	 50.000000 	 0.286880 	 0.717902 
33.000000 	 50.000000 	 0.453281 	 0.934410 
32.000000 	 50.000000 	 0.465484 	 0.959859 
31.000000 	 50.000000 	 0.798406 	 1.363934 
30.000000 	 50.000000 	 0.787127 	 1.452753 
29.000000 	 50.000000 	 1.078270 	 1.789523 
28.000000 	 50.000000 	 1.292051 	 2.088785 
27.000000 	 50.000000 	 1.742819 	 2.306924 
26.000000 	 50.000000 	 1.879362 	 2.594111 
25.000000 	 50.000000 	 2.320072 	 2.723232 
24.000000 	 50.000000 	 2.571846 	 2.785139 
23.000000 	 50.000000 	 2.822421 	 2.807169 
22.000000 	 50.000000 	 3.166785 	 2.710836 
21.000000 	 50.000000 	 3.261266 	 2.571713 
20.000000 	 50.000000 	 3.367349 	 2.474081 
19.000000 	 50.000000 	 3.389112 	 2.281579 
18.000000 	 50.000000 	 3.304431 	 1.892811 
17.000000 	 50.000000 	 2.766926 	 1.804060 
16.000000 	 50.000000 	 2.389995 	 1.690655 
15.000000 	 50.000000 	 1.836547 	 1.585260 
14.000000 	 50.000000 	 1.408717 	 1.451032 
13.000000 	 50.000000 	 0.793437 	 1.232191 
12.000000 	 50.000000 	 0.492369 	 1.162384 
11.000000 	 50.000000 	 0.271612 	 1.104572 
10.000000 	 50.000000 	 0.097451 	 1.138388 
9.000000 	 50.000000 	 0.085399 	 1.112325 
8.000000 	 50.000000 	 0.064900 	 1.092778 
7.000000 	 50.000000 	 0.046328 	 1.105536 
6.000000 	 50.000000 	 0.003816 	 0.999393 
5.000000 	 50.000000 	 0.049839 	 0.933837 
4.000000 	 50.000000 	 -0.050483 	 0.882766 
3.000000 	 50.000000 	 -0.085821 	 0.859296 
2.000000 	 50.000000 	 -0.115529 	 0.816738 
1.000000 	 50.000000 	 -0.155261 	 0.779933 
0.000000 	 50.000000 	 -0.122994 	 0.772406 
-1.000000 	 50.000000 	 -0.116900 	 0.742444 
-2.000000 	 50.000000 	 -0.079487 	 0.739814 
-3.000000 	 50.000000 	 -0.024129 	 0.801152 
-4.000000 	 50.000000 	 -0.064744 	 0.857281 
-5.000000 	 50.000000 	 -0.007143 	 0.866047 
-6.000000 	 50.000000 	 -0.080969 	 0.917010 
-7.000000 	 50.000000 	 -0.105207 	 0.994970 
-8.000000 	 50.000000 	 -0.097046 	 1.090627 
-9.000000 	 50.000000 	 -0.131420 	 1.110122 
-10.000000 	 50.000000 	 -0.129181 	 1.056297 
-11.000000 	 50.000000 	 -0.177919 	 1.034264 
-12.000000 	 50.000000 	 -0.261444 	 1.088419 
-13.000000 	 50.000000 	 -0.473632 	 1.186348 
-14.000000 	 50.000000 	 -0.804525 	 1.309532 
-15.000000 	 50.000000 	 -1.207088 	 1.560383 
-16.000000 	 50.000000 	 -1.820476 	 1.740791 
-17.000000 	 50.000000 	 -2.319078 	 1.869699 
-18.000000 	 50.000000 	 -2.726433 	 1.950873 
-19.000000 	 50.000000 	 -3.013017 	 2.040720 
-20.000000 	 50.000000 	 -2.955657 	 2.295873 
-21.000000 	 50.000000 	 -2.832184 	 2.486955 
-22.000000 	 50.000000 	 -2.645464 	 2.646053 
-23.000000 	 50.000000 	 -2.160857 	 2.832433 
-24.000000 	 50.000000 	 -1.822717 	 2.836443 
-25.000000 	 50.000000 	 -1.336082 	 2.705838 
-26.000000 	 50.000000 	 -1.333693 	 2.504283 
-27.000000 	 50.000000 	 -0.830587 	 2.034191 
-28.000000 	 50.000000 	 -0.597273 	 1.850133 
-29.000000 	 50.000000 	 -0.406421 	 1.542170 
-30.000000 	 50.000000 	 -0.241846 	 1.236438 
-31.000000 	 50.000000 	 -0.068756 	 1.128358 
-32.000000 	 50.000000 	 -0.097128 	 0.841353 
-33.000000 	 50.000000 	 -0.014839 	 0.670983 
-34.000000 	 50.000000 	 0.012887 	 0.575777 
-36.000000 	 50.000000 	 0.023636 	 0.551574 
-38.000000 	 50.000000 	 0.017468 	 0.540560 
-40.000000 	 50.000000 	 0.037581 	 0.514651 
