RadialPosition (mm) 	 AxialPosition (mm) 	 UAxialMean (m/s) 	 UAxialRMS (m/s) 	 VRadialMean (m/s) 	 VRadialRMS (m/s) 
25.000000 	 2.000000 	 0.286206 	 0.381414 	 -0.387424 	 0.207864 
24.000000 	 2.000000 	 0.352947 	 0.379772 	 -0.388104 	 0.198036 
23.000000 	 2.000000 	 0.364376 	 0.380750 	 -0.414453 	 0.224138 
22.000000 	 2.000000 	 0.390952 	 0.395628 	 -0.474053 	 0.197178 
21.000000 	 2.000000 	 0.438201 	 0.390003 	 -0.548183 	 0.202718 
20.000000 	 2.000000 	 0.472673 	 0.389666 	 -0.618473 	 0.213042 
19.000000 	 2.000000 	 0.515024 	 0.455352 	 -0.697415 	 0.332511 
18.000000 	 2.000000 	 3.337147 	 2.590242 	 -0.265602 	 1.518305 
17.000000 	 2.000000 	 17.521335 	 2.708799 	 -0.442896 	 1.132147 
16.000000 	 2.000000 	 20.786376 	 1.938958 	 -0.706000 	 0.963163 
15.000000 	 2.000000 	 21.711848 	 1.578045 	 -0.939483 	 0.884229 
14.000000 	 2.000000 	 20.419386 	 1.877588 	 -1.071051 	 1.054241 
13.000000 	 2.000000 	 11.107522 	 4.253309 	 -0.471330 	 2.553195 
12.000000 	 2.000000 	 7.105316 	 1.593336 	 1.124742 	 0.779321 
11.000000 	 2.000000 	 9.079817 	 1.112106 	 1.114980 	 0.629785 
10.000000 	 2.000000 	 9.816676 	 0.928882 	 1.003999 	 0.594137 
9.000000 	 2.000000 	 9.730034 	 1.082546 	 0.961217 	 0.610451 
8.000000 	 2.000000 	 8.547104 	 1.682001 	 0.816353 	 0.676270 
7.000000 	 2.000000 	 5.716270 	 1.842194 	 0.480314 	 0.580526 
6.000000 	 2.000000 	 2.024533 	 0.478950 	 0.692485 	 0.372329 
5.000000 	 2.000000 	 0.697838 	 0.453764 	 0.790776 	 0.228217 
4.000000 	 2.000000 	 -0.464654 	 0.535754 	 0.825599 	 0.203241 
3.000000 	 2.000000 	 -1.487954 	 0.619377 	 0.811713 	 0.199572 
2.000000 	 2.000000 	 -2.490140 	 0.608489 	 0.684977 	 0.198284 
1.000000 	 2.000000 	 -3.055392 	 0.640119 	 0.485370 	 0.203232 
0.000000 	 2.000000 	 -3.544956 	 0.499800 	 0.245324 	 0.210783 
-1.000000 	 2.000000 	 -3.791833 	 0.462912 	 -0.006287 	 0.221535 
-2.000000 	 2.000000 	 -3.752329 	 0.424970 	 -0.294609 	 0.222624 
-3.000000 	 2.000000 	 -3.458251 	 0.463889 	 -0.541693 	 0.229807 
-4.000000 	 2.000000 	 -2.639830 	 0.526972 	 -0.751460 	 0.221092 
-5.000000 	 2.000000 	 -1.253452 	 0.658312 	 -0.798521 	 0.243588 
-6.000000 	 2.000000 	 1.297458 	 0.583098 	 -0.720062 	 0.355256 
-7.000000 	 2.000000 	 5.946746 	 1.812000 	 -0.837762 	 0.554335 
-8.000000 	 2.000000 	 8.637152 	 1.678817 	 -1.429997 	 0.639888 
-9.000000 	 2.000000 	 9.682425 	 1.053811 	 -1.627785 	 0.611861 
-10.000000 	 2.000000 	 9.680624 	 0.892103 	 -1.671194 	 0.597862 
-11.000000 	 2.000000 	 8.635365 	 1.198460 	 -1.651842 	 0.656654 
-12.000000 	 2.000000 	 3.673342 	 1.998291 	 -0.154793 	 2.157936 
-13.000000 	 2.000000 	 13.932583 	 2.265033 	 0.377389 	 1.080736 
-14.000000 	 2.000000 	 16.713256 	 1.465283 	 0.077216 	 0.791441 
-15.000000 	 2.000000 	 16.853821 	 1.442859 	 -0.154676 	 0.800642 
-16.000000 	 2.000000 	 15.236227 	 1.772101 	 -0.243166 	 0.965795 
-17.000000 	 2.000000 	 9.516821 	 3.158145 	 -0.194691 	 1.253047 
-18.000000 	 2.000000 	 0.586650 	 0.647450 	 0.654197 	 0.611211 
-19.000000 	 2.000000 	 0.637534 	 0.400130 	 0.628697 	 0.240944 
-20.000000 	 2.000000 	 0.733735 	 0.396026 	 0.587533 	 0.211176 
-21.000000 	 2.000000 	 0.794720 	 0.414199 	 0.517037 	 0.201465 
-22.000000 	 2.000000 	 0.878498 	 0.394393 	 0.472952 	 0.211246 
-23.000000 	 2.000000 	 0.931688 	 0.389130 	 0.444567 	 0.202733 
-24.000000 	 2.000000 	 0.939128 	 0.392875 	 0.400689 	 0.205651 
-25.000000 	 2.000000 	 0.986962 	 0.379334 	 0.371442 	 0.198354 
