RadialPosition (mm) 	 AxialPosition (mm) 	 WAxialMean (m/s) 	 WAxialRMS (m/s) 
35.000000 	 30.000000 	 0.225064 	 0.438388 
34.000000 	 30.000000 	 0.286066 	 0.464955 
33.000000 	 30.000000 	 0.206633 	 0.446269 
32.000000 	 30.000000 	 0.198915 	 0.471776 
31.000000 	 30.000000 	 0.183927 	 0.553505 
30.000000 	 30.000000 	 0.210490 	 0.510695 
29.000000 	 30.000000 	 0.183603 	 0.496335 
28.000000 	 30.000000 	 0.130595 	 0.539383 
27.000000 	 30.000000 	 0.138888 	 0.665372 
26.000000 	 30.000000 	 0.327005 	 0.948128 
25.000000 	 30.000000 	 0.682696 	 1.416304 
24.000000 	 30.000000 	 1.397781 	 2.161012 
23.000000 	 30.000000 	 2.305402 	 2.602670 
22.000000 	 30.000000 	 3.193700 	 2.991503 
21.000000 	 30.000000 	 3.732093 	 3.148812 
20.000000 	 30.000000 	 4.720642 	 3.093103 
19.000000 	 30.000000 	 5.544623 	 2.615412 
18.000000 	 30.000000 	 5.987380 	 2.185467 
17.000000 	 30.000000 	 5.560739 	 2.023952 
16.000000 	 30.000000 	 4.519535 	 2.115741 
15.000000 	 30.000000 	 2.624872 	 2.086213 
14.000000 	 30.000000 	 1.552195 	 1.761977 
13.000000 	 30.000000 	 0.479534 	 1.155705 
12.000000 	 30.000000 	 0.228613 	 0.940309 
11.000000 	 30.000000 	 0.203315 	 0.892932 
10.000000 	 30.000000 	 0.177328 	 0.955216 
9.000000 	 30.000000 	 0.115262 	 1.022076 
8.000000 	 30.000000 	 0.082460 	 1.079785 
7.000000 	 30.000000 	 0.042085 	 0.988306 
6.000000 	 30.000000 	 -0.024994 	 0.946925 
5.000000 	 30.000000 	 -0.053858 	 0.819876 
4.000000 	 30.000000 	 -0.087559 	 0.835434 
3.000000 	 30.000000 	 -0.122394 	 0.699137 
2.000000 	 30.000000 	 -0.138044 	 0.691845 
1.000000 	 30.000000 	 -0.141925 	 0.632719 
0.000000 	 30.000000 	 -0.084732 	 0.654442 
-1.000000 	 30.000000 	 -0.117880 	 0.646952 
-2.000000 	 30.000000 	 -0.118786 	 0.678672 
-3.000000 	 30.000000 	 -0.091674 	 0.711538 
-4.000000 	 30.000000 	 -0.105505 	 0.747753 
-5.000000 	 30.000000 	 -0.071923 	 0.854853 
-6.000000 	 30.000000 	 -0.020937 	 0.944576 
-7.000000 	 30.000000 	 -0.047192 	 0.909973 
-8.000000 	 30.000000 	 0.012887 	 0.944898 
-9.000000 	 30.000000 	 0.014055 	 0.939814 
-10.000000 	 30.000000 	 0.050944 	 0.857149 
-11.000000 	 30.000000 	 0.055218 	 0.909997 
-12.000000 	 30.000000 	 -0.155123 	 1.089138 
-13.000000 	 30.000000 	 -0.696037 	 1.467208 
-14.000000 	 30.000000 	 -1.846472 	 2.007800 
-15.000000 	 30.000000 	 -3.338835 	 2.293424 
-16.000000 	 30.000000 	 -4.965405 	 2.001645 
-17.000000 	 30.000000 	 -5.134071 	 2.196979 
-18.000000 	 30.000000 	 -4.617590 	 2.600562 
-19.000000 	 30.000000 	 -3.829588 	 2.857318 
-20.000000 	 30.000000 	 -3.006637 	 2.967231 
-21.000000 	 30.000000 	 -2.177723 	 2.633527 
-22.000000 	 30.000000 	 -1.429742 	 2.279248 
-23.000000 	 30.000000 	 -0.829826 	 1.802520 
-24.000000 	 30.000000 	 -0.434618 	 1.412866 
-25.000000 	 30.000000 	 -0.113645 	 1.056132 
-26.000000 	 30.000000 	 0.012218 	 0.572323 
-27.000000 	 30.000000 	 -0.124162 	 0.583609 
-28.000000 	 30.000000 	 -0.012297 	 0.545477 
-29.000000 	 30.000000 	 -0.049438 	 0.498013 
-30.000000 	 30.000000 	 -0.089508 	 0.497184 
-31.000000 	 30.000000 	 -0.008571 	 0.486850 
-32.000000 	 30.000000 	 -0.037970 	 0.503006 
-33.000000 	 30.000000 	 -0.064563 	 0.501490 
-34.000000 	 30.000000 	 -0.059165 	 0.476808 
-35.000000 	 30.000000 	 -0.027561 	 0.492470 
