RadialPosition (mm) 	 AxialPosition (mm) 	 WAxialMean (m/s) 	 WAxialRMS (m/s) 
-40.000000 	 70.000000 	 0.052030 	 0.623415 
-38.000000 	 70.000000 	 -0.004085 	 0.680424 
-36.000000 	 70.000000 	 0.007068 	 0.903283 
-34.000000 	 70.000000 	 0.052821 	 1.104996 
-33.000000 	 70.000000 	 0.055274 	 1.264308 
-32.000000 	 70.000000 	 -0.058376 	 1.359415 
-31.000000 	 70.000000 	 -0.123771 	 1.548094 
-30.000000 	 70.000000 	 0.054113 	 1.722390 
-29.000000 	 70.000000 	 -0.029799 	 1.910447 
-28.000000 	 70.000000 	 -0.080360 	 1.943980 
-27.000000 	 70.000000 	 -0.123614 	 2.098062 
-26.000000 	 70.000000 	 -0.220177 	 2.100533 
-25.000000 	 70.000000 	 -0.313176 	 2.081560 
-24.000000 	 70.000000 	 -0.164056 	 2.079793 
-23.000000 	 70.000000 	 -0.229889 	 2.078217 
-22.000000 	 70.000000 	 -0.177804 	 1.933285 
-21.000000 	 70.000000 	 -0.073940 	 1.853483 
-20.000000 	 70.000000 	 -0.148933 	 1.734259 
-19.000000 	 70.000000 	 -0.119680 	 1.703587 
-18.000000 	 70.000000 	 -0.015506 	 1.545158 
-17.000000 	 70.000000 	 0.011314 	 1.484749 
-16.000000 	 70.000000 	 0.008473 	 1.393736 
-15.000000 	 70.000000 	 0.082816 	 1.298868 
-14.000000 	 70.000000 	 0.166544 	 1.216001 
-13.000000 	 70.000000 	 0.203692 	 1.253954 
-12.000000 	 70.000000 	 0.254886 	 1.161763 
-11.000000 	 70.000000 	 0.312219 	 1.164830 
-10.000000 	 70.000000 	 0.257096 	 1.063431 
-9.000000 	 70.000000 	 0.306352 	 1.041253 
-8.000000 	 70.000000 	 0.342884 	 1.025868 
-7.000000 	 70.000000 	 0.293594 	 0.966181 
-6.000000 	 70.000000 	 0.283020 	 0.949460 
-5.000000 	 70.000000 	 0.268386 	 0.950542 
-4.000000 	 70.000000 	 0.239738 	 0.906951 
-3.000000 	 70.000000 	 0.253067 	 0.897143 
-2.000000 	 70.000000 	 0.210850 	 0.921289 
-1.000000 	 70.000000 	 0.289467 	 0.889467 
0.000000 	 70.000000 	 0.326994 	 0.903166 
1.000000 	 70.000000 	 0.342971 	 0.887816 
2.000000 	 70.000000 	 0.380108 	 0.900609 
3.000000 	 70.000000 	 0.470150 	 0.914921 
4.000000 	 70.000000 	 0.418525 	 0.941147 
5.000000 	 70.000000 	 0.458201 	 0.952860 
6.000000 	 70.000000 	 0.435299 	 1.037078 
7.000000 	 70.000000 	 0.445267 	 1.050727 
8.000000 	 70.000000 	 0.420492 	 1.102997 
9.000000 	 70.000000 	 0.438774 	 1.135540 
10.000000 	 70.000000 	 0.439426 	 1.165238 
11.000000 	 70.000000 	 0.475841 	 1.170640 
12.000000 	 70.000000 	 0.456938 	 1.218101 
13.000000 	 70.000000 	 0.545438 	 1.275189 
14.000000 	 70.000000 	 0.506684 	 1.291760 
15.000000 	 70.000000 	 0.527628 	 1.316170 
16.000000 	 70.000000 	 0.569369 	 1.446652 
17.000000 	 70.000000 	 0.531638 	 1.482282 
18.000000 	 70.000000 	 0.560865 	 1.595128 
19.000000 	 70.000000 	 0.545107 	 1.738839 
20.000000 	 70.000000 	 0.505479 	 1.906768 
21.000000 	 70.000000 	 0.473300 	 2.025644 
22.000000 	 70.000000 	 0.403568 	 2.226860 
23.000000 	 70.000000 	 0.389656 	 2.400503 
24.000000 	 70.000000 	 0.470648 	 2.474404 
25.000000 	 70.000000 	 0.386843 	 2.501612 
26.000000 	 70.000000 	 0.408556 	 2.614709 
27.000000 	 70.000000 	 0.461781 	 2.489824 
28.000000 	 70.000000 	 0.450818 	 2.363690 
29.000000 	 70.000000 	 0.419873 	 2.156389 
30.000000 	 70.000000 	 0.437720 	 2.011028 
31.000000 	 70.000000 	 0.459226 	 1.687195 
32.000000 	 70.000000 	 0.427621 	 1.521934 
33.000000 	 70.000000 	 0.411776 	 1.366192 
34.000000 	 70.000000 	 0.342131 	 1.093537 
36.000000 	 70.000000 	 0.344440 	 0.872645 
38.000000 	 70.000000 	 0.300431 	 0.704376 
40.000000 	 70.000000 	 0.268031 	 0.588559 
