RadialPosition (mm) 	 AxialPosition (mm) 	 UAxialMean (m/s) 	 UAxialRMS (m/s) 	 VRadialMean (m/s) 	 VRadialRMS (m/s) 
0.000000 	 40.000000 	 5.289290 	 0.555583 	 -0.361656 	 0.467922 
-1.000000 	 40.000000 	 5.224044 	 0.534950 	 -0.317214 	 0.454088 
-2.000000 	 40.000000 	 5.216896 	 0.564166 	 -0.313851 	 0.440290 
-3.000000 	 40.000000 	 5.588323 	 0.707459 	 -0.302702 	 0.425146 
-4.000000 	 40.000000 	 6.057908 	 0.804045 	 -0.254906 	 0.409353 
-5.000000 	 40.000000 	 6.604134 	 0.903810 	 -0.249380 	 0.407784 
-6.000000 	 40.000000 	 7.428496 	 0.867607 	 -0.288383 	 0.404278 
-7.000000 	 40.000000 	 8.047187 	 0.802239 	 -0.284360 	 0.402491 
-8.000000 	 40.000000 	 8.720018 	 0.754668 	 -0.310845 	 0.436459 
-9.000000 	 40.000000 	 9.257042 	 0.685813 	 -0.354325 	 0.480772 
-10.000000 	 40.000000 	 9.595809 	 0.687646 	 -0.362785 	 0.529725 
-11.000000 	 40.000000 	 9.818096 	 0.673934 	 -0.395684 	 0.586595 
-12.000000 	 40.000000 	 10.064269 	 0.735254 	 -0.476289 	 0.665396 
-13.000000 	 40.000000 	 10.310779 	 0.801272 	 -0.611745 	 0.783574 
-14.000000 	 40.000000 	 10.646377 	 0.976265 	 -0.871040 	 0.889809 
-15.000000 	 40.000000 	 11.397433 	 1.459843 	 -1.255048 	 1.087650 
-16.000000 	 40.000000 	 12.543366 	 1.930321 	 -1.737098 	 1.310351 
-17.000000 	 40.000000 	 13.789860 	 2.271867 	 -2.110618 	 1.612163 
-18.000000 	 40.000000 	 14.824722 	 2.261556 	 -2.528976 	 1.859456 
-19.000000 	 40.000000 	 15.270345 	 2.330913 	 -2.907634 	 2.168537 
-20.000000 	 40.000000 	 14.855180 	 2.491667 	 -2.826178 	 2.562438 
-21.000000 	 40.000000 	 13.063223 	 2.946511 	 -2.276076 	 3.035596 
-22.000000 	 40.000000 	 10.931787 	 3.248387 	 -1.647659 	 3.138153 
-23.000000 	 40.000000 	 8.309599 	 3.013448 	 -0.560665 	 2.893318 
-24.000000 	 40.000000 	 6.322390 	 2.824692 	 -0.327362 	 2.583821 
-25.000000 	 40.000000 	 4.484404 	 2.297075 	 0.136774 	 2.140525 
-26.000000 	 40.000000 	 3.114768 	 1.927159 	 0.343866 	 1.784956 
-27.000000 	 40.000000 	 2.064272 	 1.437271 	 0.467189 	 1.459598 
-28.000000 	 40.000000 	 1.347494 	 1.119756 	 0.526271 	 1.126293 
-29.000000 	 40.000000 	 1.004899 	 0.836623 	 0.535125 	 0.856200 
-30.000000 	 40.000000 	 0.772029 	 0.695131 	 0.515846 	 0.690863 
-31.000000 	 40.000000 	 0.696407 	 0.600862 	 0.499494 	 0.578831 
-32.000000 	 40.000000 	 0.652846 	 0.542181 	 0.463000 	 0.462294 
-33.000000 	 40.000000 	 0.667955 	 0.468114 	 0.457366 	 0.386799 
-34.000000 	 40.000000 	 0.550680 	 0.443930 	 0.414614 	 0.326494 
-35.000000 	 40.000000 	 0.542558 	 0.428135 	 0.387798 	 0.270144 
