RadialPosition (mm) 	 AxialPosition (mm) 	 UAxialMean (m/s) 	 UAxialRMS (m/s) 	 VRadialMean (m/s) 	 VRadialRMS (m/s) 
35.000000 	 30.000000 	 0.381686 	 0.430056 	 -0.327493 	 0.200145 
34.000000 	 30.000000 	 0.372287 	 0.442112 	 -0.377168 	 0.204998 
33.000000 	 30.000000 	 0.352571 	 0.467362 	 -0.348131 	 0.204891 
32.000000 	 30.000000 	 0.347066 	 0.460665 	 -0.400348 	 0.207252 
31.000000 	 30.000000 	 0.330550 	 0.431741 	 -0.382675 	 0.212809 
30.000000 	 30.000000 	 0.310322 	 0.445980 	 -0.395795 	 0.208284 
29.000000 	 30.000000 	 0.327342 	 0.475839 	 -0.358035 	 0.224136 
28.000000 	 30.000000 	 0.325747 	 0.474320 	 -0.386599 	 0.238434 
27.000000 	 30.000000 	 0.309081 	 0.483580 	 -0.378177 	 0.251605 
26.000000 	 30.000000 	 0.338469 	 0.503426 	 -0.379461 	 0.276168 
25.000000 	 30.000000 	 0.306072 	 0.506493 	 -0.421219 	 0.332605 
24.000000 	 30.000000 	 0.321452 	 0.543917 	 -0.424034 	 0.436627 
23.000000 	 30.000000 	 0.472700 	 0.781947 	 -0.448967 	 0.630956 
22.000000 	 30.000000 	 1.084067 	 1.216154 	 -0.485781 	 0.908957 
21.000000 	 30.000000 	 2.401916 	 1.882900 	 -0.361003 	 1.366462 
20.000000 	 30.000000 	 4.494472 	 2.669927 	 -0.300390 	 1.750242 
19.000000 	 30.000000 	 7.876150 	 3.122588 	 0.069467 	 2.199590 
18.000000 	 30.000000 	 11.841399 	 3.606582 	 0.227758 	 2.343897 
17.000000 	 30.000000 	 16.922628 	 3.210539 	 0.599310 	 2.173909 
16.000000 	 30.000000 	 19.344301 	 2.395719 	 0.574846 	 1.888345 
15.000000 	 30.000000 	 19.534267 	 2.241732 	 0.296531 	 1.774608 
14.000000 	 30.000000 	 17.856258 	 2.545671 	 0.059881 	 1.846063 
13.000000 	 30.000000 	 15.179175 	 2.615812 	 0.004691 	 1.860916 
12.000000 	 30.000000 	 12.365670 	 2.163617 	 -0.059078 	 1.642422 
11.000000 	 30.000000 	 10.268978 	 1.536067 	 -0.074257 	 1.295465 
10.000000 	 30.000000 	 9.018209 	 1.149297 	 0.164194 	 0.835709 
9.000000 	 30.000000 	 8.409409 	 1.071282 	 -0.080627 	 0.675587 
8.000000 	 30.000000 	 7.798667 	 1.128803 	 -0.369847 	 0.583950 
7.000000 	 30.000000 	 6.674997 	 1.208429 	 -0.701439 	 0.532227 
6.000000 	 30.000000 	 5.609004 	 1.150830 	 -0.858894 	 0.490298 
5.000000 	 30.000000 	 4.384938 	 1.100142 	 -0.857422 	 0.494143 
4.000000 	 30.000000 	 3.225151 	 0.961562 	 -0.778359 	 0.482055 
3.000000 	 30.000000 	 2.364463 	 0.929313 	 -0.655827 	 0.482344 
2.000000 	 30.000000 	 1.473029 	 0.775064 	 -0.509774 	 0.464061 
1.000000 	 30.000000 	 1.062607 	 0.654222 	 -0.353976 	 0.449275 
0.000000 	 30.000000 	 0.605770 	 0.585804 	 -0.230467 	 0.456665 
-1.000000 	 30.000000 	 0.673487 	 0.631111 	 -0.093197 	 0.469858 
-2.000000 	 30.000000 	 1.004103 	 0.726672 	 0.098318 	 0.468562 
