RadialPosition (mm) 	 AxialPosition (mm) 	 UAxialMean (m/s) 	 UAxialRMS (m/s) 	 VRadialMean (m/s) 	 VRadialRMS (m/s) 
35.000000 	 30.000000 	 0.359322 	 0.673531 	 -0.858643 	 0.589821 
34.000000 	 30.000000 	 0.380087 	 0.736842 	 -0.831495 	 0.686998 
33.000000 	 30.000000 	 0.448991 	 0.881762 	 -0.840795 	 0.822206 
32.000000 	 30.000000 	 0.648680 	 1.086518 	 -0.791284 	 1.090736 
31.000000 	 30.000000 	 1.087755 	 1.443351 	 -0.707353 	 1.407261 
30.000000 	 30.000000 	 1.844280 	 1.845028 	 -0.407913 	 1.790180 
29.000000 	 30.000000 	 3.337266 	 2.522498 	 0.254071 	 2.588592 
28.000000 	 30.000000 	 4.959923 	 3.004719 	 0.979077 	 3.112110 
27.000000 	 30.000000 	 6.533183 	 3.271651 	 1.310133 	 3.364245 
26.000000 	 30.000000 	 8.694880 	 3.533360 	 2.208606 	 3.731800 
25.000000 	 30.000000 	 10.878609 	 3.539622 	 3.128019 	 3.752208 
24.000000 	 30.000000 	 13.129489 	 3.459250 	 4.215509 	 3.449945 
23.000000 	 30.000000 	 14.112563 	 3.024407 	 4.437202 	 3.029452 
22.000000 	 30.000000 	 13.764244 	 2.960246 	 4.198251 	 2.528978 
21.000000 	 30.000000 	 13.429415 	 2.935908 	 3.706488 	 2.243873 
20.000000 	 30.000000 	 12.048111 	 2.758130 	 3.122067 	 2.016531 
19.000000 	 30.000000 	 9.652581 	 2.208872 	 2.857413 	 1.547416 
18.000000 	 30.000000 	 8.358705 	 1.921838 	 2.510611 	 1.268826 
17.000000 	 30.000000 	 7.165590 	 2.018522 	 2.021582 	 1.087383 
16.000000 	 30.000000 	 5.410110 	 2.428586 	 1.578653 	 1.014470 
15.000000 	 30.000000 	 4.243207 	 2.501006 	 1.146767 	 0.919534 
14.000000 	 30.000000 	 2.505176 	 2.407153 	 0.766444 	 0.952781 
13.000000 	 30.000000 	 1.218841 	 2.021240 	 0.509301 	 0.938249 
12.000000 	 30.000000 	 0.336320 	 1.811078 	 0.349921 	 0.944185 
11.000000 	 30.000000 	 -0.599601 	 1.454746 	 0.197012 	 0.925902 
10.000000 	 30.000000 	 -0.969394 	 1.386164 	 0.136811 	 0.915185 
9.000000 	 30.000000 	 -1.461220 	 1.309975 	 0.162165 	 0.942519 
8.000000 	 30.000000 	 -1.831224 	 1.213691 	 0.031225 	 0.913404 
7.000000 	 30.000000 	 -1.969162 	 1.158563 	 -0.016131 	 0.923308 
6.000000 	 30.000000 	 -1.999373 	 1.062078 	 0.064882 	 0.903367 
5.000000 	 30.000000 	 -2.049921 	 1.092486 	 0.022983 	 0.915696 
4.000000 	 30.000000 	 -2.155039 	 1.052174 	 0.027982 	 0.900361 
3.000000 	 30.000000 	 -2.165783 	 0.971820 	 0.077553 	 0.857619 
2.000000 	 30.000000 	 -2.186143 	 1.017817 	 0.140277 	 0.873071 
1.000000 	 30.000000 	 -2.183775 	 1.019543 	 0.114216 	 0.920696 
0.000000 	 30.000000 	 -2.195637 	 1.015184 	 0.093594 	 0.934121 
-1.000000 	 30.000000 	 -2.295860 	 1.029729 	 0.146047 	 0.914663 
-2.000000 	 30.000000 	 -2.313514 	 1.020673 	 0.194318 	 0.880061 
-3.000000 	 30.000000 	 -2.316733 	 1.052070 	 0.161120 	 0.945405 
-4.000000 	 30.000000 	 -2.350610 	 1.061417 	 0.248004 	 0.901654 
-5.000000 	 30.000000 	 -2.433215 	 1.129639 	 0.251068 	 0.926994 
-6.000000 	 30.000000 	 -2.490694 	 1.153833 	 0.281672 	 1.016767 
-7.000000 	 30.000000 	 -2.392224 	 1.166656 	 0.370563 	 0.975653 
-8.000000 	 30.000000 	 -2.154822 	 1.257711 	 0.398694 	 1.050563 
-9.000000 	 30.000000 	 -2.041479 	 1.314710 	 0.380982 	 0.994644 
-10.000000 	 30.000000 	 -1.579365 	 1.404415 	 0.299048 	 0.954857 
-11.000000 	 30.000000 	 -0.763347 	 1.730363 	 0.197570 	 1.018353 
-12.000000 	 30.000000 	 0.027983 	 1.919232 	 -0.031346 	 0.976905 
-13.000000 	 30.000000 	 1.181969 	 2.155986 	 -0.304568 	 0.978725 
-14.000000 	 30.000000 	 2.333071 	 2.421754 	 -0.707221 	 0.953209 
-15.000000 	 30.000000 	 3.893379 	 2.407446 	 -1.122553 	 0.979762 
-16.000000 	 30.000000 	 5.502558 	 2.352605 	 -1.740806 	 1.085303 
-17.000000 	 30.000000 	 7.097389 	 2.007824 	 -2.294594 	 1.183305 
-18.000000 	 30.000000 	 8.629060 	 1.921033 	 -2.926261 	 1.390328 
-19.000000 	 30.000000 	 10.255935 	 2.396574 	 -3.549493 	 1.598444 
-20.000000 	 30.000000 	 11.631764 	 2.755822 	 -4.093653 	 1.840490 
-21.000000 	 30.000000 	 12.645579 	 2.948839 	 -4.793329 	 1.978544 
-22.000000 	 30.000000 	 14.069335 	 2.954449 	 -4.822438 	 2.735908 
-23.000000 	 30.000000 	 13.778227 	 3.099448 	 -3.357043 	 3.663053 
-24.000000 	 30.000000 	 12.297972 	 3.350778 	 -3.083113 	 3.761435 
-25.000000 	 30.000000 	 9.863372 	 3.411249 	 -2.129549 	 3.749461 
