RadialPosition (mm) 	 AxialPosition (mm) 	 WAxialMean (m/s) 	 WAxialRMS (m/s) 
35.000000 	 30.000000 	 0.001325 	 0.517643 
34.000000 	 30.000000 	 0.045206 	 0.533623 
33.000000 	 30.000000 	 -0.026494 	 0.480915 
32.000000 	 30.000000 	 0.000322 	 0.492191 
31.000000 	 30.000000 	 -0.052755 	 0.586902 
30.000000 	 30.000000 	 -0.110634 	 0.491839 
29.000000 	 30.000000 	 -0.023814 	 0.481837 
28.000000 	 30.000000 	 0.003353 	 0.536431 
27.000000 	 30.000000 	 -0.007175 	 0.521577 
26.000000 	 30.000000 	 0.079169 	 0.511990 
25.000000 	 30.000000 	 -0.141136 	 0.530635 
24.000000 	 30.000000 	 -0.057846 	 0.664052 
23.000000 	 30.000000 	 -0.062144 	 0.857206 
22.000000 	 30.000000 	 -0.004012 	 1.399376 
21.000000 	 30.000000 	 0.086555 	 1.850743 
20.000000 	 30.000000 	 0.223011 	 2.379769 
19.000000 	 30.000000 	 0.344053 	 2.492612 
18.000000 	 30.000000 	 0.541580 	 2.143530 
17.000000 	 30.000000 	 0.631075 	 1.697600 
16.000000 	 30.000000 	 0.637728 	 1.578956 
15.000000 	 30.000000 	 0.598814 	 1.770557 
14.000000 	 30.000000 	 0.477399 	 1.701373 
13.000000 	 30.000000 	 0.327383 	 1.418251 
12.000000 	 30.000000 	 0.256774 	 1.053701 
11.000000 	 30.000000 	 0.248797 	 0.859919 
10.000000 	 30.000000 	 0.234347 	 0.791720 
9.000000 	 30.000000 	 0.220342 	 0.771271 
8.000000 	 30.000000 	 0.209721 	 0.748148 
7.000000 	 30.000000 	 0.173201 	 0.706861 
6.000000 	 30.000000 	 0.158394 	 0.633922 
5.000000 	 30.000000 	 0.156722 	 0.620202 
4.000000 	 30.000000 	 0.123416 	 0.591651 
3.000000 	 30.000000 	 0.136060 	 0.658297 
2.000000 	 30.000000 	 0.129423 	 0.644107 
1.000000 	 30.000000 	 0.034397 	 0.638875 
0.000000 	 30.000000 	 -0.016952 	 0.667819 
-1.000000 	 30.000000 	 -0.058712 	 0.640399 
-2.000000 	 30.000000 	 -0.044227 	 0.624284 
-3.000000 	 30.000000 	 -0.032094 	 0.645403 
-4.000000 	 30.000000 	 -0.006394 	 0.659590 
-5.000000 	 30.000000 	 0.016507 	 0.682604 
-6.000000 	 30.000000 	 0.051311 	 0.667948 
-7.000000 	 30.000000 	 0.050139 	 0.695412 
-8.000000 	 30.000000 	 0.089379 	 0.737525 
-9.000000 	 30.000000 	 0.096596 	 0.786176 
-10.000000 	 30.000000 	 0.099686 	 0.862264 
-11.000000 	 30.000000 	 0.130191 	 0.886159 
-12.000000 	 30.000000 	 0.064760 	 1.142722 
-13.000000 	 30.000000 	 0.032802 	 1.478441 
-14.000000 	 30.000000 	 -0.002034 	 1.705217 
-15.000000 	 30.000000 	 0.006494 	 1.630469 
-16.000000 	 30.000000 	 0.050378 	 1.425581 
-17.000000 	 30.000000 	 -0.033223 	 1.871066 
-18.000000 	 30.000000 	 -0.039699 	 2.275998 
-19.000000 	 30.000000 	 -0.087835 	 2.380542 
-20.000000 	 30.000000 	 0.023950 	 2.044372 
-21.000000 	 30.000000 	 0.138458 	 1.526953 
-22.000000 	 30.000000 	 0.174918 	 0.942082 
-23.000000 	 30.000000 	 0.231949 	 0.671183 
-24.000000 	 30.000000 	 0.202453 	 0.507282 
-25.000000 	 30.000000 	 0.190486 	 0.489641 
-26.000000 	 30.000000 	 0.228098 	 0.483595 
-27.000000 	 30.000000 	 0.226974 	 0.485195 
-28.000000 	 30.000000 	 0.201305 	 0.486749 
-29.000000 	 30.000000 	 0.143105 	 0.498247 
-30.000000 	 30.000000 	 0.110974 	 0.489522 
-31.000000 	 30.000000 	 0.115104 	 0.476191 
-32.000000 	 30.000000 	 0.061523 	 0.481009 
-33.000000 	 30.000000 	 0.081588 	 0.498377 
-34.000000 	 30.000000 	 0.062637 	 0.502123 
-35.000000 	 30.000000 	 0.068773 	 0.501416 
