RadialPosition (mm) 	 AxialPosition (mm) 	 UAxialMean (m/s) 	 UAxialRMS (m/s) 	 VRadialMean (m/s) 	 VRadialRMS (m/s) 
25.000000 	 10.000000 	 0.651165 	 0.379817 	 -0.593789 	 0.204107 
24.000000 	 10.000000 	 0.704478 	 0.375087 	 -0.605387 	 0.225163 
23.000000 	 10.000000 	 0.749196 	 0.422729 	 -0.625276 	 0.279430 
22.000000 	 10.000000 	 0.774929 	 0.505512 	 -0.655587 	 0.430671 
21.000000 	 10.000000 	 0.886304 	 0.718493 	 -0.706941 	 0.720979 
20.000000 	 10.000000 	 1.989083 	 1.661970 	 -0.354397 	 1.710842 
19.000000 	 10.000000 	 5.313754 	 2.984605 	 0.133775 	 2.764707 
18.000000 	 10.000000 	 12.305494 	 3.947506 	 1.928404 	 3.477697 
17.000000 	 10.000000 	 17.306573 	 2.592930 	 3.641889 	 2.346969 
16.000000 	 10.000000 	 18.300585 	 1.455606 	 3.927429 	 1.471721 
15.000000 	 10.000000 	 16.556332 	 2.218815 	 3.366533 	 1.505840 
14.000000 	 10.000000 	 11.357623 	 3.038029 	 2.494678 	 2.041803 
13.000000 	 10.000000 	 9.338357 	 1.889204 	 2.261313 	 1.827946 
12.000000 	 10.000000 	 9.350629 	 1.071954 	 2.742778 	 0.815191 
11.000000 	 10.000000 	 9.004510 	 1.318044 	 2.604795 	 0.678626 
10.000000 	 10.000000 	 7.994634 	 1.712560 	 2.193874 	 0.737854 
9.000000 	 10.000000 	 6.537096 	 2.149946 	 1.647870 	 0.795016 
8.000000 	 10.000000 	 2.241282 	 2.310903 	 0.979881 	 0.805170 
7.000000 	 10.000000 	 -0.663419 	 1.105403 	 0.512388 	 0.677561 
6.000000 	 10.000000 	 -1.627752 	 0.756795 	 0.415038 	 0.556074 
5.000000 	 10.000000 	 -1.924653 	 0.682622 	 0.331026 	 0.454125 
4.000000 	 10.000000 	 -1.985517 	 0.644130 	 0.339103 	 0.452334 
3.000000 	 10.000000 	 -1.949155 	 0.606635 	 0.281010 	 0.410064 
2.000000 	 10.000000 	 -1.858835 	 0.597439 	 0.210007 	 0.448586 
1.000000 	 10.000000 	 -1.893794 	 0.544518 	 0.170217 	 0.438824 
0.000000 	 10.000000 	 -1.885238 	 0.525439 	 0.105303 	 0.420305 
-1.000000 	 10.000000 	 -1.854611 	 0.553401 	 0.075503 	 0.442746 
-2.000000 	 10.000000 	 -1.908179 	 0.617833 	 0.003151 	 0.438010 
-3.000000 	 10.000000 	 -1.902937 	 0.591503 	 -0.027837 	 0.436888 
-4.000000 	 10.000000 	 -1.905824 	 0.664270 	 -0.057567 	 0.430419 
-5.000000 	 10.000000 	 -1.953055 	 0.703752 	 -0.105141 	 0.456350 
-6.000000 	 10.000000 	 -1.749993 	 0.706386 	 -0.202859 	 0.494161 
-7.000000 	 10.000000 	 -1.366378 	 0.897951 	 -0.308602 	 0.580054 
-8.000000 	 10.000000 	 0.038592 	 1.467809 	 -0.561184 	 0.690670 
-9.000000 	 10.000000 	 3.747323 	 2.620597 	 -1.246540 	 0.802727 
-10.000000 	 10.000000 	 6.476292 	 2.044823 	 -2.121351 	 0.811320 
-11.000000 	 10.000000 	 7.394420 	 1.670186 	 -2.576869 	 0.717184 
-12.000000 	 10.000000 	 8.168808 	 1.307592 	 -2.873660 	 0.654343 
-13.000000 	 10.000000 	 8.426005 	 1.114792 	 -2.985953 	 0.811474 
-14.000000 	 10.000000 	 8.303960 	 1.621878 	 -3.052742 	 1.482072 
-15.000000 	 10.000000 	 11.410431 	 3.136270 	 -2.678098 	 2.016228 
-16.000000 	 10.000000 	 16.472805 	 2.174792 	 -3.943185 	 1.465716 
-17.000000 	 10.000000 	 17.936011 	 1.454140 	 -4.562213 	 1.379466 
-18.000000 	 10.000000 	 17.689428 	 1.886273 	 -4.550436 	 1.893137 
-19.000000 	 10.000000 	 13.402104 	 3.671032 	 -2.980743 	 3.678420 
-20.000000 	 10.000000 	 6.755036 	 3.332006 	 -0.734811 	 3.227725 
-21.000000 	 10.000000 	 2.513253 	 1.951501 	 0.377855 	 1.939695 
-22.000000 	 10.000000 	 0.932166 	 0.869483 	 0.728431 	 0.844038 
-23.000000 	 10.000000 	 0.760651 	 0.526613 	 0.653251 	 0.449104 
-24.000000 	 10.000000 	 0.771670 	 0.397700 	 0.641459 	 0.291346 
-25.000000 	 10.000000 	 0.770748 	 0.385800 	 0.621178 	 0.216882 
