RadialPosition (mm) 	 AxialPosition (mm) 	 WAxialMean (m/s) 	 WAxialRMS (m/s) 
25.000000 	 10.000000 	 0.205626 	 0.378243 
24.000000 	 10.000000 	 0.185665 	 0.436408 
23.000000 	 10.000000 	 0.135206 	 0.594344 
22.000000 	 10.000000 	 0.459663 	 1.081315 
21.000000 	 10.000000 	 2.018367 	 2.454585 
20.000000 	 10.000000 	 4.599898 	 3.582332 
19.000000 	 10.000000 	 8.153319 	 3.987613 
18.000000 	 10.000000 	 10.604788 	 3.177269 
17.000000 	 10.000000 	 11.187819 	 2.143933 
16.000000 	 10.000000 	 9.545018 	 2.300702 
15.000000 	 10.000000 	 6.063823 	 3.088549 
14.000000 	 10.000000 	 1.640473 	 2.152169 
13.000000 	 10.000000 	 0.121063 	 1.096772 
12.000000 	 10.000000 	 0.165285 	 1.055382 
11.000000 	 10.000000 	 0.170738 	 1.096810 
10.000000 	 10.000000 	 0.173210 	 1.185865 
9.000000 	 10.000000 	 0.262366 	 1.226715 
8.000000 	 10.000000 	 0.353989 	 0.939609 
7.000000 	 10.000000 	 0.350229 	 0.783779 
6.000000 	 10.000000 	 0.376975 	 0.629225 
5.000000 	 10.000000 	 0.341418 	 0.584186 
4.000000 	 10.000000 	 0.273194 	 0.588460 
3.000000 	 10.000000 	 0.217467 	 0.538748 
2.000000 	 10.000000 	 0.141021 	 0.533598 
1.000000 	 10.000000 	 0.014951 	 0.521282 
0.000000 	 10.000000 	 -0.066203 	 0.526356 
-1.000000 	 10.000000 	 -0.134306 	 0.523244 
-2.000000 	 10.000000 	 -0.267162 	 0.526319 
-3.000000 	 10.000000 	 -0.309783 	 0.557893 
-4.000000 	 10.000000 	 -0.365640 	 0.572827 
-5.000000 	 10.000000 	 -0.394298 	 0.595317 
-6.000000 	 10.000000 	 -0.379385 	 0.647948 
-7.000000 	 10.000000 	 -0.292831 	 0.837579 
-8.000000 	 10.000000 	 -0.116377 	 1.051148 
-9.000000 	 10.000000 	 -0.073389 	 1.148480 
-10.000000 	 10.000000 	 0.048891 	 1.036298 
-11.000000 	 10.000000 	 0.027059 	 0.970056 
-12.000000 	 10.000000 	 -0.114701 	 1.017186 
-13.000000 	 10.000000 	 -1.783122 	 2.036260 
-14.000000 	 10.000000 	 -6.349880 	 3.098756 
-15.000000 	 10.000000 	 -10.066089 	 1.780598 
-16.000000 	 10.000000 	 -10.921824 	 1.441117 
-17.000000 	 10.000000 	 -10.584189 	 2.397833 
-18.000000 	 10.000000 	 -7.199288 	 3.698248 
-19.000000 	 10.000000 	 -3.275296 	 3.216415 
-20.000000 	 10.000000 	 -0.678938 	 1.869068 
-21.000000 	 10.000000 	 0.385497 	 0.698071 
-22.000000 	 10.000000 	 0.488510 	 0.383520 
-23.000000 	 10.000000 	 0.428489 	 0.340098 
-24.000000 	 10.000000 	 0.461988 	 0.330693 
-25.000000 	 10.000000 	 0.443713 	 0.310168 
