RadialPosition (mm) 	 AxialPosition (mm) 	 UAxialMean (m/s) 	 UAxialRMS (m/s) 	 VRadialMean (m/s) 	 VRadialRMS (m/s) 
-22.000000 	 30.000000 	 2.908717 	 1.769743 	 0.197938 	 1.465505 
-23.000000 	 30.000000 	 1.661676 	 1.325854 	 0.327319 	 1.113248 
-24.000000 	 30.000000 	 0.727829 	 0.942969 	 0.517549 	 0.825765 
-25.000000 	 30.000000 	 0.510558 	 0.723284 	 0.476958 	 0.640705 
-26.000000 	 30.000000 	 0.323161 	 0.604800 	 0.467312 	 0.487804 
-27.000000 	 30.000000 	 0.349870 	 0.530655 	 0.435693 	 0.426024 
-28.000000 	 30.000000 	 0.348246 	 0.485910 	 0.421572 	 0.359076 
-29.000000 	 30.000000 	 0.273533 	 0.441594 	 0.392813 	 0.287426 
-30.000000 	 30.000000 	 0.328510 	 0.454316 	 0.384871 	 0.269917 
-31.000000 	 30.000000 	 0.277643 	 0.455398 	 0.390806 	 0.253116 
-32.000000 	 30.000000 	 0.305819 	 0.432934 	 0.372550 	 0.238720 
-33.000000 	 30.000000 	 0.227860 	 0.413043 	 0.349246 	 0.220107 
-34.000000 	 30.000000 	 0.227658 	 0.415700 	 0.343723 	 0.221862 
-35.000000 	 30.000000 	 0.245763 	 0.409298 	 0.331963 	 0.210153 
